Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Class,100365.Config,claude-4-5-haiku/100365.py,13.0,2.0,8.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,,,,,5.0,1.0,5.0,5.0,74.0,13.0,40.0,11.0,34.0,21.0,,,32.0,10.0,26.0,,,,,,4.0,4.0,6.0,6.0,3.0,0.0,2.0,0.53,13.0,13.0,15.0,15.0,11.0,100365.py,100365.Config:::100365.py
Class,100367.EscposIO,claude-4-5-haiku/100367.py,7.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,,,,,6.0,4.0,6.0,6.0,65.0,6.0,24.0,11.0,17.0,35.0,,,24.0,11.0,17.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.46,10.0,10.0,10.0,10.0,6.0,100367.py,100367.EscposIO:::100367.py
Class,100384.EscposImage,claude-4-5-haiku/100384.py,8.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,,,,,8.0,1.0,8.0,8.0,81.0,13.0,45.0,26.0,33.0,23.0,,,40.0,23.0,31.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,2.0,0.51,14.0,14.0,14.0,14.0,8.0,100384.py,100384.EscposImage:::100384.py
Class,100385.Encoder,claude-4-5-haiku/100385.py,11.0,0.0,6.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,,,,,8.0,3.0,10.0,10.0,131.0,14.0,66.0,30.0,53.0,51.0,,,61.0,28.0,50.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,3.0,0.77,24.0,24.0,24.0,24.0,14.0,100385.py,100385.Encoder:::100385.py
Class,100386.MagicEncode,claude-4-5-haiku/100386.py,14.0,1.0,10.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,,,,,6.0,6.0,6.0,6.0,99.0,10.0,60.0,18.0,53.0,29.0,,,58.0,18.0,51.0,,,,,,5.0,5.0,6.0,6.0,3.0,0.0,3.0,0.48,20.0,20.0,21.0,21.0,8.0,100386.py,100386.MagicEncode:::100386.py
Class,100431.QuadTree,claude-4-5-haiku/100431.py,24.0,2.0,11.0,11.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,,,,,4.0,4.0,5.0,5.0,151.0,16.0,58.0,32.0,51.0,77.0,,,50.0,31.0,44.0,,,,,,5.0,5.0,6.0,6.0,3.0,0.0,3.0,1.33,16.0,16.0,17.0,17.0,7.0,100431.py,100431.QuadTree:::100431.py
Class,100564._body_accumulator,claude-4-5-haiku/100564.py,4.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,6.0,3.0,6.0,6.0,33.0,6.0,23.0,10.0,16.0,4.0,,,23.0,10.0,16.0,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.17,8.0,8.0,8.0,8.0,6.0,100564.py,100564._body_accumulator:::100564.py
Class,100624.Quoter,claude-4-5-haiku/100624.py,4.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,21.0,3.0,13.0,6.0,9.0,5.0,,,12.0,6.0,8.0,,,,,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.38,4.0,4.0,5.0,5.0,3.0,100624.py,100624.Quoter:::100624.py
Class,100669.GzipDecodedResponse,claude-4-5-haiku/100669.py,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,2.0,2.0,14.0,2.0,9.0,4.0,6.0,3.0,,,9.0,4.0,6.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.33,4.0,4.0,4.0,4.0,2.0,100669.py,100669.GzipDecodedResponse:::100669.py
Class,100772.Chunk,claude-4-5-haiku/100772.py,9.0,0.0,6.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,7.0,4.0,9.0,9.0,112.0,10.0,53.0,20.0,41.0,62.0,,,32.0,18.0,22.0,,,,,,4.0,4.0,4.0,4.0,4.0,0.0,3.0,1.17,14.0,14.0,14.0,14.0,12.0,100772.py,100772.Chunk:::100772.py
Class,100937.Tokens,claude-4-5-haiku/100937.py,13.0,1.0,10.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,,,,,4.0,5.0,4.0,4.0,58.0,8.0,42.0,20.0,36.0,8.0,,,39.0,19.0,34.0,,,,,,5.0,5.0,5.0,5.0,5.0,0.0,2.0,0.19,12.0,12.0,12.0,12.0,10.0,100937.py,100937.Tokens:::100937.py
Class,101013.Config,claude-4-5-haiku/101013.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,10.0,10.0,42.0,10.0,22.0,12.0,11.0,10.0,,,22.0,12.0,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.45,11.0,11.0,11.0,11.0,10.0,101013.py,101013.Config:::101013.py
Class,101014.Config,claude-4-5-haiku/101014.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,10.0,10.0,42.0,10.0,22.0,12.0,11.0,10.0,,,22.0,12.0,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.45,11.0,11.0,11.0,11.0,10.0,101014.py,101014.Config:::101014.py
Class,101017.Config,claude-4-5-haiku/101017.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,10.0,10.0,42.0,10.0,22.0,12.0,11.0,10.0,,,22.0,12.0,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.45,11.0,11.0,11.0,11.0,10.0,101017.py,101017.Config:::101017.py
Class,101018.Config,claude-4-5-haiku/101018.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,10.0,10.0,42.0,10.0,22.0,12.0,11.0,10.0,,,22.0,12.0,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.45,11.0,11.0,11.0,11.0,10.0,101018.py,101018.Config:::101018.py
Class,101023.Config,claude-4-5-haiku/101023.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,10.0,10.0,42.0,10.0,22.0,12.0,11.0,10.0,,,22.0,12.0,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.45,11.0,11.0,11.0,11.0,10.0,101023.py,101023.Config:::101023.py
Class,101025.Config,claude-4-5-haiku/101025.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,10.0,10.0,42.0,10.0,22.0,12.0,11.0,10.0,,,22.0,12.0,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.45,11.0,11.0,11.0,11.0,10.0,101025.py,101025.Config:::101025.py
Class,101060.DataQuery,claude-4-5-haiku/101060.py,6.0,0.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,7.0,0.0,0.0,,,,,17.0,1.0,20.0,20.0,155.0,26.0,105.0,45.0,80.0,24.0,,,96.0,42.0,74.0,,,,,,9.0,9.0,10.0,10.0,6.0,0.0,4.0,0.23,47.0,47.0,53.0,53.0,33.0,101060.py,101060.DataQuery:::101060.py
Class,101065.DataQuery,claude-4-5-haiku/101065.py,6.0,0.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,7.0,0.0,0.0,,,,,17.0,1.0,20.0,20.0,155.0,26.0,105.0,45.0,80.0,24.0,,,96.0,42.0,74.0,,,,,,9.0,9.0,10.0,10.0,6.0,0.0,4.0,0.23,47.0,47.0,53.0,53.0,33.0,101065.py,101065.DataQuery:::101065.py
Class,101103._GroupAliasGenerator,claude-4-5-haiku/101103.py,8.0,1.0,6.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,,,,,8.0,2.0,8.0,8.0,70.0,19.0,48.0,27.0,38.0,3.0,,,48.0,27.0,38.0,,,,,,5.0,5.0,6.0,6.0,4.0,0.0,4.0,0.06,22.0,22.0,25.0,25.0,13.0,101103.py,101103._GroupAliasGenerator:::101103.py
Class,101118._NominalTimeCalculator,claude-4-5-haiku/101118.py,18.0,2.0,11.0,6.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,,,,,8.0,4.0,8.0,8.0,154.0,25.0,89.0,40.0,76.0,50.0,,,63.0,39.0,51.0,,,,,,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.56,17.0,17.0,17.0,17.0,13.0,101118.py,101118._NominalTimeCalculator:::101118.py
Class,101156.AreaDefEstimator,claude-4-5-haiku/101156.py,13.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,6.0,6.0,83.0,13.0,56.0,25.0,48.0,14.0,,,30.0,25.0,22.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,6.0,6.0,6.0,6.0,6.0,101156.py,101156.AreaDefEstimator:::101156.py
Class,101157.Calibrator,claude-4-5-haiku/101157.py,10.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,7.0,1.0,7.0,7.0,80.0,18.0,40.0,25.0,27.0,22.0,,,34.0,25.0,21.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.55,8.0,8.0,8.0,8.0,7.0,101157.py,101157.Calibrator:::101157.py
Class,101159.SpaceMasker,claude-4-5-haiku/101159.py,16.0,3.0,11.0,2.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,,,,,6.0,3.0,6.0,6.0,104.0,25.0,65.0,34.0,55.0,14.0,,,62.0,34.0,52.0,,,,,,7.0,7.0,7.0,7.0,3.0,0.0,3.0,0.22,22.0,22.0,23.0,23.0,8.0,101159.py,101159.SpaceMasker:::101159.py
Class,101160.AttitudePrediction,claude-4-5-haiku/101160.py,10.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,3.0,3.0,3.0,39.0,6.0,14.0,10.0,10.0,19.0,,,14.0,10.0,10.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,2.0,1.36,5.0,5.0,5.0,5.0,3.0,101160.py,101160.AttitudePrediction:::101160.py
Class,101161.OrbitPrediction,claude-4-5-haiku/101161.py,13.0,1.0,8.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,3.0,3.0,48.0,6.0,25.0,13.0,20.0,17.0,,,19.0,13.0,14.0,,,,,,4.0,4.0,5.0,5.0,1.0,0.0,3.0,0.68,6.0,6.0,7.0,7.0,3.0,101161.py,101161.OrbitPrediction:::101161.py
Class,101166.AreaDefEstimator,claude-4-5-haiku/101166.py,10.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,10.0,8.0,10.0,10.0,110.0,20.0,65.0,40.0,50.0,31.0,,,49.0,40.0,34.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.48,10.0,10.0,10.0,10.0,10.0,101166.py,101166.AreaDefEstimator:::101166.py
Class,101205.DatasetAccessor,claude-4-5-haiku/101205.py,5.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,7.0,1.0,7.0,7.0,49.0,7.0,31.0,19.0,22.0,11.0,,,29.0,18.0,21.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,2.0,0.35,11.0,11.0,12.0,12.0,7.0,101205.py,101205.DatasetAccessor:::101205.py
Class,101209.IRWVCalibrator,claude-4-5-haiku/101209.py,9.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,5.0,1.0,5.0,5.0,51.0,9.0,29.0,19.0,22.0,13.0,,,27.0,19.0,20.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.45,7.0,7.0,7.0,7.0,7.0,101209.py,101209.IRWVCalibrator:::101209.py
Class,101211.Navigator,claude-4-5-haiku/101211.py,21.0,3.0,18.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,4.0,9.0,4.0,4.0,91.0,14.0,72.0,31.0,66.0,5.0,,,41.0,31.0,35.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,1.0,0.07,7.0,7.0,7.0,7.0,4.0,101211.py,101211.Navigator:::101211.py
Class,101212.VISCalibrator,claude-4-5-haiku/101212.py,10.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,6.0,2.0,7.0,7.0,82.0,15.0,39.0,21.0,28.0,28.0,,,36.0,20.0,26.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.72,12.0,12.0,12.0,12.0,9.0,101212.py,101212.VISCalibrator:::101212.py
Class,101213.VisQualityControl,claude-4-5-haiku/101213.py,7.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,27.0,5.0,15.0,9.0,10.0,7.0,,,15.0,9.0,10.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,0.47,7.0,7.0,8.0,8.0,3.0,101213.py,101213.VisQualityControl:::101213.py
Class,101214._DatasetPreprocessor,claude-4-5-haiku/101214.py,13.0,1.0,11.0,2.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,,,,,8.0,0.0,8.0,8.0,115.0,15.0,85.0,30.0,74.0,15.0,,,84.0,30.0,73.0,,,,,,10.0,10.0,10.0,10.0,1.0,0.0,4.0,0.18,36.0,36.0,38.0,38.0,8.0,101214.py,101214._DatasetPreprocessor:::101214.py
Class,101224.BitFlags,claude-4-5-haiku/101224.py,8.0,0.0,7.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,,,,,2.0,2.0,2.0,2.0,19.0,2.0,14.0,6.0,11.0,3.0,,,12.0,6.0,9.0,,,,,,4.0,4.0,4.0,4.0,4.0,0.0,2.0,0.21,6.0,6.0,6.0,6.0,5.0,101224.py,101224.BitFlags:::101224.py
Class,101247.AzimuthNoiseReader,claude-4-5-haiku/101247.py,11.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,11.0,3.0,12.0,12.0,158.0,26.0,102.0,46.0,78.0,30.0,,,86.0,45.0,63.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,3.0,0.29,28.0,28.0,28.0,28.0,16.0,101247.py,101247.AzimuthNoiseReader:::101247.py
Class,101254.XMLArray,claude-4-5-haiku/101254.py,14.0,3.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,,,,,5.0,5.0,5.0,5.0,76.0,21.0,49.0,25.0,39.0,6.0,,,49.0,25.0,39.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,2.0,0.12,14.0,14.0,15.0,15.0,7.0,101254.py,101254.XMLArray:::101254.py
Class,101255._AzimuthBlock,claude-4-5-haiku/101255.py,7.0,1.0,6.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,,,,,9.0,6.0,9.0,9.0,84.0,16.0,64.0,34.0,48.0,4.0,,,53.0,28.0,43.0,,,,,,10.0,10.0,10.0,10.0,3.0,0.0,3.0,0.06,25.0,25.0,26.0,26.0,11.0,101255.py,101255._AzimuthBlock:::101255.py
Class,101267.ImageBoundaries,claude-4-5-haiku/101267.py,9.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,6.0,3.0,8.0,8.0,82.0,12.0,56.0,25.0,45.0,14.0,,,41.0,23.0,32.0,,,,,,5.0,5.0,6.0,6.0,5.0,0.0,3.0,0.25,14.0,14.0,16.0,16.0,12.0,101267.py,101267.ImageBoundaries:::101267.py
Class,101269.Padder,claude-4-5-haiku/101269.py,21.0,4.0,12.0,6.0,3.0,3.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,,,,,3.0,3.0,3.0,3.0,69.0,14.0,37.0,20.0,32.0,18.0,,,34.0,20.0,29.0,,,,,,5.0,5.0,6.0,6.0,3.0,0.0,2.0,0.49,10.0,10.0,13.0,13.0,5.0,101269.py,101269.Padder:::101269.py
Class,101306._WarningManager,claude-4-5-haiku/101306.py,6.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,6.0,2.0,6.0,6.0,41.0,6.0,34.0,14.0,22.0,1.0,,,31.0,14.0,19.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.03,9.0,9.0,9.0,9.0,6.0,101306.py,101306._WarningManager:::101306.py
Class,101367.DAVErrorCondition,claude-4-5-haiku/101367.py,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,5.0,5.0,25.0,5.0,19.0,11.0,13.0,1.0,,,19.0,11.0,13.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.05,7.0,7.0,7.0,7.0,5.0,101367.py,101367.DAVErrorCondition:::101367.py
Class,101382.LockManager,claude-4-5-haiku/101382.py,12.0,1.0,6.0,5.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,,,,,17.0,1.0,17.0,17.0,228.0,28.0,108.0,50.0,87.0,92.0,,,98.0,50.0,77.0,,,,,,7.0,7.0,8.0,8.0,5.0,0.0,5.0,0.85,42.0,42.0,45.0,45.0,23.0,101382.py,101382.LockManager:::101382.py
Class,101389.CouchPropertyManager,claude-4-5-haiku/101389.py,10.0,1.0,9.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,,,,,17.0,3.0,17.0,17.0,190.0,31.0,156.0,47.0,136.0,3.0,,,155.0,46.0,135.0,,,,,,9.0,9.0,9.0,9.0,5.0,0.0,3.0,0.02,54.0,54.0,54.0,54.0,30.0,101389.py,101389.CouchPropertyManager:::101389.py
Class,101390.MongoPropertyManager,claude-4-5-haiku/101390.py,8.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,15.0,5.0,15.0,15.0,144.0,17.0,126.0,37.0,110.0,1.0,,,90.0,37.0,74.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,0.01,28.0,28.0,29.0,29.0,15.0,101390.py,101390.MongoPropertyManager:::101390.py
Class,101394.RequestServer,claude-4-5-haiku/101394.py,14.0,3.0,10.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,,,,,22.0,1.0,22.0,22.0,330.0,82.0,230.0,89.0,202.0,18.0,,,207.0,89.0,179.0,,,,,,9.0,9.0,12.0,12.0,4.0,0.0,2.0,0.08,54.0,54.0,66.0,66.0,27.0,101394.py,101394.RequestServer:::101394.py
Class,101395.ReadWriteLock,claude-4-5-haiku/101395.py,25.0,4.0,17.0,4.0,5.0,5.0,7.0,7.0,3.0,0.0,2.0,0.0,0.0,,,,,4.0,9.0,4.0,4.0,125.0,19.0,68.0,19.0,63.0,38.0,,,63.0,19.0,58.0,,,,,,8.0,8.0,10.0,10.0,6.0,0.0,4.0,0.56,19.0,19.0,26.0,26.0,11.0,101395.py,101395.ReadWriteLock:::101395.py
Class,101396.DAVResolver,claude-4-5-haiku/101396.py,15.0,3.0,10.0,3.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,2.0,2.0,34.0,8.0,20.0,9.0,17.0,6.0,,,20.0,9.0,17.0,,,,,,7.0,7.0,8.0,8.0,6.0,0.0,3.0,0.3,8.0,8.0,9.0,9.0,7.0,101396.py,101396.DAVResolver:::101396.py
Class,101421.FileLikeQueue,claude-4-5-haiku/101421.py,21.0,1.0,16.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,4.0,0.0,0.0,,,,,4.0,4.0,4.0,4.0,99.0,9.0,63.0,16.0,55.0,31.0,,,60.0,16.0,52.0,,,,,,12.0,12.0,12.0,12.0,12.0,0.0,5.0,0.49,20.0,20.0,20.0,20.0,15.0,101421.py,101421.FileLikeQueue:::101421.py
Class,101422.StreamingFile,claude-4-5-haiku/101422.py,17.0,1.0,14.0,2.0,5.0,5.0,5.0,5.0,3.0,0.0,2.0,0.0,0.0,,,,,2.0,2.0,2.0,2.0,37.0,4.0,28.0,7.0,25.0,5.0,,,28.0,7.0,25.0,,,,,,8.0,8.0,9.0,9.0,4.0,0.0,4.0,0.18,9.0,9.0,10.0,10.0,5.0,101422.py,101422.StreamingFile:::101422.py
Class,101423.NO_DEFAULT,claude-4-5-haiku/101423.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,101423.py,101423.NO_DEFAULT:::101423.py
Class,101425.WsgiDAVApp,claude-4-5-haiku/101425.py,14.0,2.0,10.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,4.0,4.0,75.0,16.0,47.0,18.0,41.0,12.0,,,44.0,18.0,38.0,,,,,,7.0,7.0,8.0,8.0,3.0,0.0,3.0,0.26,13.0,13.0,15.0,15.0,9.0,101425.py,101425.WsgiDAVApp:::101425.py
Class,101491.ActivityEntry,claude-4-5-haiku/101491.py,7.0,1.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,,,,,11.0,6.0,11.0,11.0,92.0,18.0,66.0,24.0,53.0,8.0,,,65.0,24.0,52.0,,,,,,3.0,3.0,4.0,4.0,3.0,0.0,2.0,0.12,23.0,23.0,24.0,24.0,17.0,101491.py,101491.ActivityEntry:::101491.py
Class,101492.CategoryEntry,claude-4-5-haiku/101492.py,7.0,1.0,6.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,,,,,9.0,3.0,9.0,9.0,80.0,16.0,59.0,16.0,48.0,5.0,,,59.0,16.0,48.0,,,,,,4.0,4.0,5.0,5.0,3.0,0.0,3.0,0.08,21.0,21.0,25.0,25.0,13.0,101492.py,101492.CategoryEntry:::101492.py
Class,101497.Calendar,claude-4-5-haiku/101497.py,4.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,5.0,2.0,5.0,5.0,37.0,5.0,21.0,11.0,13.0,11.0,,,19.0,9.0,13.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.52,7.0,7.0,7.0,7.0,5.0,101497.py,101497.Calendar:::101497.py
Class,101796.WrappedBooster,claude-4-5-haiku/101796.py,7.0,0.0,7.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,,,,,2.0,2.0,3.0,3.0,27.0,3.0,23.0,7.0,18.0,1.0,,,16.0,6.0,12.0,,,,,,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.04,9.0,9.0,9.0,9.0,9.0,101796.py,101796.WrappedBooster:::101796.py
Class,101798.Node,claude-4-5-haiku/101798.py,5.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,,,,,10.0,2.0,11.0,11.0,68.0,11.0,53.0,26.0,38.0,4.0,,,48.0,23.0,36.0,,,,,,7.0,7.0,8.0,8.0,3.0,0.0,3.0,0.08,24.0,24.0,26.0,26.0,15.0,101798.py,101798.Node:::101798.py
Class,101866.ConsoleRender,claude-4-5-haiku/101866.py,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,25.0,5.0,25.0,25.0,126.0,25.0,101.0,38.0,73.0,0.0,,,93.0,36.0,67.0,,,,,,4.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,40.0,40.0,41.0,41.0,28.0,101866.py,101866.ConsoleRender:::101866.py
Class,101893.EnvironmentMixin,claude-4-5-haiku/101893.py,17.0,1.0,9.0,7.0,3.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,,,,,6.0,1.0,6.0,6.0,110.0,13.0,54.0,21.0,47.0,43.0,,,52.0,21.0,45.0,,,,,,6.0,6.0,6.0,6.0,4.0,0.0,2.0,0.8,18.0,18.0,18.0,18.0,11.0,101893.py,101893.EnvironmentMixin:::101893.py
Class,101894.tmux_cmd,claude-4-5-haiku/101894.py,15.0,3.0,12.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,4.0,1.0,1.0,37.0,4.0,13.0,8.0,11.0,20.0,,,8.0,8.0,6.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.54,3.0,3.0,3.0,3.0,1.0,101894.py,101894.tmux_cmd:::101894.py
Class,101926.Client,claude-4-5-haiku/101926.py,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,8.0,2.0,8.0,8.0,40.0,10.0,30.0,20.0,21.0,0.0,,,30.0,20.0,21.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,13.0,13.0,13.0,13.0,8.0,101926.py,101926.Client:::101926.py
Class,101930.ServerVersion,claude-4-5-haiku/101930.py,9.0,1.0,8.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,,,,,9.0,7.0,9.0,9.0,100.0,17.0,78.0,28.0,62.0,5.0,,,71.0,22.0,61.0,,,,,,15.0,15.0,15.0,15.0,3.0,0.0,2.0,0.06,26.0,26.0,26.0,26.0,11.0,101930.py,101930.ServerVersion:::101930.py
Class,101931.Srv,claude-4-5-haiku/101931.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,11.0,1.0,7.0,7.0,6.0,3.0,,,7.0,7.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,101931.py,101931.Srv:::101931.py
